28,34,60.52196550000573,-18719.82054000379
29,30,59.52417650002241,-18049.11673001479
30,26,58.71947950001716,-17487.40450334466
34,18,56.33727200002032,-15993.61839334674
36,13,56.03872700003924,-15810.10068002589
37,9,54.49866349998725,-14762.94030332492
39,5,54.84329700001022,-15017.62354000675
40,1,52.98278050001617,-13773.714133344
32,35,60.24860950002446,-18834.97900668281
34,30,59.21425700002934,-18153.29545668603
36,26,57.44202300003128,-17011.46042668731
37,22,57.88340750000811,-17271.94985000536
38,18,56.58130800000093,-16390.27904666729
40,14,55.59511399998519,-15757.59678999023
42,10,54.53114450001017,-15085.01846667338
43,6,55.01643900000551,-15367.7212166703
45,1,52.53146699999281,-13729.33370999526
37,35,59.06432200004378,-18375.66553336223
38,31,59.94704350000857,-18922.00685667232
40,27,57.98234650001974,-17640.19850001302
41,23,58.50357650002955,-17946.18583668617
43,19,57.04390049997805,-17012.13712665218
45,14,55.56032250002037,-16023.44313001344
46,10,54.73284100006147,-15442.83000004057
48,6,53.45253399997635,-14618.72961998439
50,2,52.2176505000219,-13819.58251334779
41,36,61.55731100006282,-20328.39029670813
44,32,58.93273450003345,-18691.33402002207
44,28,57.92704800001403,-17900.3094933426
46,23,56.69880850001066,-17078.18319334037
48,19,55.99921800006599,-16632.18313671022
49,15,55.7349995000265,-16411.56740335082
51,11,54.47041500001172,-15591.08515334107
53,6,52.65343799997108,-14388.94921998091
54,2,53.44370650001706,-14864.93386667793
46,36,61.37785800002001,-20583.91222001321
48,32,59.34820600004583,-19252.71765669691
49,28,58.59232650004795,-18694.68414669832
50,24,58.47486100002785,-18559.94794001838
52,20,56.09007700003352,-16997.25682335546
54,15,55.84303800001391,-16814.27251334251
56,11,53.82216799998861,-15490.63097332581
57,7,54.25394200002042,-15719.70091334681
59,3,52.95590950000033,-14872.98671333355
50,37,59.88063200004045,-19955.8484800267
52,33,59.43524700002498,-19656.48641334982
54,28,57.53439350003755,-18373.00595335812
56,24,56.796439000014,-17891.36714667591
57,20,56.14055050002911,-17384.02002668588
59,16,55.03796350002321,-16657.07966668198
60,12,54.55512049998112,-16281.46924332087
62,7,52.94088900002799,-15182.09898668514
64,3,53.47289549999266,-15532.55622666182
55,37,60.83432050000375,-21006.05682333581
57,33,59.18784549998,-19919.2691399868
58,29,57.43756750000421,-18670.99027333612
60,25,56.09308649999642,-17775.7877166643
62,20,55.97457100002116,-17658.57532001396
64,16,55.424154500002,-17284.49905000132
65,12,53.87589500001916,-16196.26473334598
67,8,53.57565150002375,-15988.25026668234
68,4,52.27709250005446,-15060.99852003594
60,38,60.40029399999484,-21235.12053332993
61,34,60.03400550001142,-20876.21545334088
63,29,58.35877950000683,-19709.07133667117
65,25,56.3812915000388,-18386.67341335894
66,21,56.51623349998098,-18379.44752998745
68,17,54.52273800001202,-17050.1182566746
70,12,53.6175094999945,-16394.0756933297
72,8,52.36694550004005,-15565.47031002644
73,4,52.10074700003544,-15303.90492002339
75,0,51.17238750002242,-14682.10179668147
68,30,57.83804950002217,-19872.2131266813
69,26,57.3760439999886,-19452.41536999248
71,22,55.82049899998787,-18401.94531665866
73,17,55.09140850004351,-17849.02072336205
74,13,53.40267050000309,-16621.17873666871
76,9,52.39646950000081,-15952.47513333387
78,4,52.96665150004375,-16264.08225669554
79,1,51.29189700001098,-15100.60778334058
76,22,56.4271065000079,-19284.20609667188
77,18,54.71724649995694,-18020.90576663824
79,14,53.58917800003735,-17240.92752335799
81,9,54.70166050001726,-17887.51141667806
82,5,51.55882300000385,-15708.15756333588
84,1,50.77356950002071,-15170.90112668034
84,14,52.50698300005956,-17008.69717670598
85,10,52.5570965000152,-16895.9969866767
87,6,51.17725550001883,-15943.42194667909
88,2,51.00582199999625,-15720.31518333086
92,6,51.94492649999374,-16938.5858333292
93,2,50.6081689999661,-15905.49598997762
