1,1,28,34,1.563033255,2158.132937,1.549169999081816,2143.89093453199,0.01386325591818438,14.24200246801001,1.556949848031775,2153.734959891939,0.006083406968224958,4.397977108061241,1058.436175973195,0.01443019415092794,1.471609954729592,2063.228390139189,1.471916739341299,2062.779793536641,28.32082596416726,33.17118603098827,38.50798800484447,1043.38,1056.738118518409,0.01280273583776637
1,2,29,30,1.565032048,2154.896793,1.555833307909756,2148.37708259881,0.009198740090243795,6.519710401189514,1.56306729188304,2156.443608654067,0.001964756116960453,-1.546815654066904,1083.068471212247,-0.02636778927342102,1.475677388847547,2063.905276363733,1.473444573854107,2062.751568420797,28.8369676951148,31.36794241851323,39.79508988637198,1112.4,1087.310841180687,-0.02255408020434513
1,3,30,26,1.568994841,2156.987951,1.562496616737697,2152.863230665631,0.006498224262303065,4.124720334368703,1.569084703785195,2159.301843983318,-8.986278519484969e-05,-2.313892983318055,1231.467273348318,0.04236196555697228,1.479722938363994,2064.52457787787,1.480752461409234,2063.04944913647,31.05381673824437,23.26654306808789,45.67964019366774,1181.42,1225.511043566433,0.03732038019200009
1,4,34,18,1.572640437,2152.122803,1.566267954471666,2150.951657319557,0.006372482528333556,1.17114568044326,1.57024818525294,2153.679150193055,0.002392251747060259,-1.556347193054535,1292.086316161037,-0.008269256742062294,1.478563230912084,2055.732214780905,1.47819085505757,2055.861874423902,33.81360679526164,18.5677557950632,47.61863740967515,1302.86,1293.432344080756,-0.007236123543008102
1,5,36,13,1.57755013,2151.498037,1.571013860535875,2152.477891348189,0.006536269464124889,-0.9798543481892921,1.573539228581515,2153.597606388787,0.004010901418485258,-2.099569388786676,1406.698603931783,0.01720184533468047,1.480220697908836,2052.853212801593,1.481903846251414,2053.634619955238,36.14392181119246,11.91052439382516,51.94555379498239,1382.91,1402.775012434462,0.01436464588039888
1,6,37,9,1.580335544,2156.268295,1.577677169363816,2156.96403941501,0.002658374636184124,-0.6957444150102674,1.579215006109616,2157.223623238031,0.001120537890383577,-0.9553282380315977,1395.178150948339,-0.03908717985829972,1.484263632344397,2053.436864455623,1.483807960791576,2055.979664515955,35.55976962266728,12.25487773716228,52.18535264017044,1451.93,1400.967125472514,-0.03510009058803482
1,7,39,5,1.580908125,2154.032681,1.5795628382308,2156.008252741973,0.00134528676919965,-1.975571741972544,1.57964716230663,2155.297883591896,0.001260962693369727,-1.265202591895559,1477.720501007445,-0.02309159355604745,1.483837021461825,2049.296819394432,1.483991307772678,2051.398564996412,37.96063807037414,7.106870109375829,54.93249182025004,1512.65,1480.55090480166,-0.02122043777366882
1,8,40,1,1.581998553,2159.294246,1.586226147058741,2160.494400808793,-0.004227594058741291,-1.200154808793286,1.585153240085481,2159.271087615285,-0.003154687085481056,0.02315838471486131,1619.921853160264,0.02418447157767696,1.487869057412742,2049.841332594601,1.488852265304991,2048.967897602334,40.76605764298122,-1.067951926962051,60.30189428398083,1581.67,1615.285232311432,0.0212529998744569
1,9,32,35,1.529157741,2128.662183,1.527199202040767,2119.641174870887,0.001958538959232481,9.021008129112488,1.532484625400858,2127.242296626478,-0.003326884400857821,1.419886373521422,1020.911209439482,0.03033880954683522,1.450558432236112,2040.761934512039,1.451633888720896,2040.442360938996,32.5570860130465,33.34584061217156,34.09707337478194,990.8499999999999,1018.201087058438,0.02760366055249308
1,10,34,30,1.533957781,2125.295918,1.531945108104976,2121.16740889952,0.002012672895023604,4.128509100480187,1.536328214687085,2126.375498956578,-0.002370433687084672,-1.079580956578411,1145.264932446002,0.0694415281034661,1.452348399000591,2038.172259706353,1.451844468010476,2033.461095206844,36.30343439492209,25.42973266921266,38.26683293586525,1070.9,1140.124762026266,0.06464166778061987
1,11,36,26,1.533155077,2124.030499,1.533830776971961,2120.211622226482,-0.0006756999719610413,3.818876773517786,1.537237796548515,2123.556961096248,-0.004082719548515357,0.4735379037524581,1079.801812621325,-0.04579115549272284,1.451976155909621,2034.122334823529,1.450172889561409,2034.731099056296,35.01279667673882,28.87081805224825,36.11638527101293,1131.62,1084.320874633109,-0.04179771068635306
1,12,37,22,1.543508733,2127.605028,1.540494085799902,2124.697770293303,0.003014647200098253,2.907257706696782,1.543337361395367,2126.85286723201,0.0001713716046332081,0.7521607679900626,1181.047467446132,-0.01631840731099087,1.456197045134799,2035.140237428985,1.45378933068407,2033.229924063987,37.14161793295521,22.80584288334195,40.05253918370284,1200.64,1183.887628221472,-0.01395286828568779
1,13,38,18,1.545460858,2130.712369,1.547157394627842,2129.183918360124,-0.001696536627842304,1.5284506398757,1.549336894293109,2130.298359934895,-0.003876036293108731,0.4140090651044375,1277.988211760794,0.006559403116420261,1.460396049758468,2036.100555324032,1.459448308715861,2034.469008850567,38.53313391155203,17.33175912788085,44.13510696056713,1269.66,1278.152084592181,0.00668847139563468
1,14,40,14,1.545412669,2131.861915,1.549043063494827,2128.228131687087,-0.003630394494827049,3.633783312913238,1.550087103737969,2128.136892772369,-0.004674434737968802,3.725022227630689,1312.511578944136,-0.01343106560220707,1.46010656275371,2032.189063888734,1.458982549496247,2031.774689126631,39.81826648417164,14.89330163584982,45.28843187997854,1330.38,1314.620867560398,-0.01184558730558312
1,15,42,10,1.549558328,2126.613604,1.550928732361812,2127.272345014049,-0.001370404361811683,-0.6587410140491556,1.550817276366542,2126.237295093605,-0.001258948366541723,0.3763089063950247,1379.870865905654,-0.008072125723776476,1.459877859601435,2028.379113387868,1.460998750021329,2030.383390652439,41.30582457762512,10.90228144414437,47.7918939782305,1391.1,1379.420555690401,-0.008395833735604305
