1,740,28,34,1.563033255,2158.132937,1.549169999081816,2143.89093453199,-0.008869456791042096,-0.00659922390499618,26.29334286677534,32.00384995888433,41.70280717434032,10.4338,10.96130834500531,0.05055764390780992,1.556949848031775,2153.734959891939,-0.003892052167645632,-0.002037862002224398,28.1076837457481,31.69170041653376,40.20061583771813,10.87105655858693,0.04190769983964913
2,740,29,30,1.565032048,2154.896793,1.555833307909756,2148.37708259881,-0.005877668832404508,-0.003025532555604631,30.12854580738779,24.89884067952514,44.97261351308707,11.124,12.0163847946346,0.08022157449070491,1.56306729188304,2156.443608654067,-0.001255409510285283,0.0007178142633520102,30.68107762087025,26.14201496179421,43.17690741733555,11.73021906535295,0.05449649994183273
3,740,30,26,1.568994841,2156.987951,1.562496616737697,2152.863230665631,-0.004141647947141379,-0.001912259330172171,31.16833608944394,21.77653438575611,47.05512952479994,11.8142,12.53362400780949,0.06089485600459561,1.569084703785195,2159.301843983318,5.727411132695349e-05,0.001072742655908353,31.29376009684927,23.58121834070511,45.12502156244562,12.17436840670321,0.03048605971654546
4,740,34,18,1.572640437,2152.122803,1.566267954471666,2150.951657319557,-0.00405209123357519,-0.0005441816232840966,37.36304347793892,10.15453408523434,52.48242243682674,13.0286,14.26599595265527,0.0949753582622286,1.57024818525294,2153.679150193055,-0.001521168914887987,0.0007231683948913275,36.52804883887057,12.32255094128349,51.14940021984593,13.91622284942364,0.06812879737067998
5,740,36,13,1.57755013,2151.498037,1.571013860535875,2152.477891348189,-0.004143303810018949,0.0004554288831959981,41.13235892903364,2.141868161288987,56.72577290967737,13.8291,15.50199109331304,0.1209689056636402,1.573539228581515,2153.597606388787,-0.002542487457108737,0.0009758639574285964,40.8306294736858,2.272945005694675,56.89642552061953,15.5016974840833,0.1209476744027666
6,740,37,9,1.580335544,2156.268295,1.577677169363816,2156.96403941501,-0.001682158353190925,0.0003226613388619469,39.31672024002245,4.200807175505358,56.48247258447219,14.5193,15.25469619305295,0.05064956251699138,1.579215006109616,2157.223623238031,-0.0007090506156353193,0.0004430470179647092,38.67669211997439,5.363783157510271,55.95952472251534,15.08301526969539,0.03882523742159676
7,740,39,5,1.580908125,2154.032681,1.5795628382308,2156.008252741973,-0.0008509582232678128,0.0009171503103914811,41.42502776082168,0.4789776462321288,58.09599459294618,15.1265,15.79913631683513,0.04446741260933656,1.57964716230663,2155.297883591896,-0.0007976192122927618,0.0005873646222062861,41.41242042244033,-0.1156487250188117,58.70322830257848,15.91512400348359,0.05213525954342306
8,740,40,1,1.581998553,2159.294246,1.586226147058741,2160.494400808793,0.002672312215914708,0.0005558088301381442,38.095439716765,5.659367897497463,56.24519238573754,15.8167,15.07412268892224,-0.04694894074476701,1.585153240085481,2159.271087615285,0.001994115025894752,-1.072497866270946e-05,37.31430855141541,7.363544258700641,55.32214718988395,14.80953928502569,-0.06367704483073661
9,740,32,35,1.529157741,2128.662183,1.527199202040767,2119.641174870887,-0.001280795896145865,-0.004237876822896744,26.35096856812056,43.75119705970647,29.89783437217298,9.908499999999998,8.685763217204734,-0.1234028140278816,1.532484625400858,2127.242296626478,0.002175631925769927,-0.0006670322725987103,30.1053035488899,39.60270740212411,30.29198904898598,9.176056464611545,-0.07392072820189269
10,740,34,30,1.533957781,2125.295918,1.531945108104976,2121.16740889952,-0.001312078415685942,-0.001942557300145432,32.1621317891935,32.36623721922937,35.47163099157714,10.709,10.4041494070199,-0.02846676561584589,1.536328214687085,2126.375498956578,0.00154530568992542,0.0005079673599497363,33.58888871500193,31.57709815315814,34.83401313183993,10.43826916364937,-0.02528068319643555
11,740,36,26,1.533155077,2124.030499,1.533830776971961,2120.211622226482,0.0004407251308740513,-0.001797938765623057,32.60104749093307,31.91373027421864,35.48522223484829,11.3162,10.45518899624609,-0.07608658416729161,1.537237796548515,2123.556961096248,0.002662952763072223,-0.0002229430810788269,33.93218889446845,31.2244774933518,34.84333361217975,10.47793682229421,-0.07407638409587883
12,740,37,22,1.543508733,2127.605028,1.540494085799902,2124.697770293303,-0.001953113147755836,-0.001366446153508894,36.77528331958173,21.32137383230933,41.90334284810893,12.0064,12.15622992268932,0.01247917133273277,1.543337361395367,2126.85286723201,-0.0001110272983685205,-0.0003535246242095564,36.61645744739936,22.64985226353328,40.73369028906736,11.91261758932487,-0.007811035004258446
13,740,38,18,1.545460858,2130.712369,1.547157394627842,2129.183918360124,0.001097754510611038,-0.00071734254801977,35.68478083774709,22.46040637055357,41.85481279169933,12.6966,12.02656663903898,-0.05277266047296252,1.549336894293109,2130.298359934895,0.002508013239574865,-0.0001943054685033546,35.6811359109462,23.69339044762967,40.62547364142412,11.78853334586465,-0.07152045855861822
14,740,40,14,1.545412669,2131.861915,1.549043063494827,2128.228131687087,0.00234914244437778,-0.001704511576169903,34.76555793694625,24.01269198805437,41.22175007499938,13.3038,11.80280532994255,-0.1128245065362865,1.550087103737969,2128.136892772369,0.003024716201526624,-0.001747309336229072,34.96850828231872,25.03288646398088,39.9986052537004,11.58875685908004,-0.1289137795907905
15,740,42,10,1.549558328,2126.613604,1.550928732361812,2127.272345014049,0.0008843838512232393,0.000309760556788555,41.59071834913466,11.16277235171253,47.24650929915281,13.911,13.72020648143579,-0.01371529858128182,1.550817276366542,2126.237295093605,0.0008124562617572686,-0.0001769521767787133,40.81418512755477,12.67353225428839,46.51228261815685,13.49262884965901,-0.03007484367342331
16,740,43,6,1.553296915,2131.540367,1.557592041189752,2131.75849308087,0.002765167527389548,0.0001023326061505484,40.29251744187598,12.02415179753593,47.68333076058809,14.6012,13.6614525098606,-0.06436097650462988,1.556577441714891,2130.227575577656,0.002111976585552678,-0.0006158886046297933,39.51513716102665,13.74003707722083,46.74482576175252,13.394294448608,-0.08265796998822
17,740,45,1,1.560399032,2134.882489,1.562337947253961,2133.284727109502,0.001242576555226472,-0.000748407417612025,42.46901864504874,5.905548717927271,51.62543263702399,15.4017,14.66352888528561,-0.047927898525123,1.559876116443732,2131.248265054897,-0.0003351165602802607,-0.001702306316075088,41.88167853034131,6.686672291348196,51.43164917831049,14.56128692806406,-0.05456625385093428
18,740,37,35,1.503975364,2097.67693,1.503311002235987,2092.431501171596,-0.000441737132080125,-0.002500589463222954,33.39759142781777,40.78506195297164,25.8173466192106,9.493499999999999,8.674247435981709,-0.08629615674074793,1.505965192515206,2097.219514462534,0.001323045950642472,-0.0002180581437133906,35.9965296845511,37.47362402723038,26.52984628821853,9.098636511718627,-0.04159303610695442
19,740,38,31,1.514624527,2095.041389,1.509974311063928,2096.917649238417,-0.003070210374370859,0.0008955719196138596,42.56120237057244,21.7553126442144,35.68348498521317,10.1837,11.59211826911585,0.1383012332566599,1.512388512731698,2100.334896451937,-0.001476282886248576,0.002526683949887985,42.22521390858256,22.60048629785157,35.17429979356587,11.45663324421294,0.1249971271947269
20,740,40,27,1.516517133,2095.36838,1.511859979930913,2095.96186256538,-0.003070953151629903,0.0002832354306023614,43.57609102191029,19.39838274235349,37.02552623573621,10.7909,11.96347706108451,0.1086635091683283,1.513526443224546,2097.740101165999,-0.001972077802733215,0.001131887446921927,43.05106456315325,20.43961635330685,36.50931908353991,11.80578380016407,0.09404996804382114
21,740,41,23,1.518854739,2101.677378,1.518523288758854,2100.448010632201,-0.0002182237923322877,-0.0005849458059871232,40.27337488819843,24.09784703614031,35.62877807566126,11.4811,11.32919605219361,-0.0132307834446517,1.519780063691786,2101.202670329547,0.0006092252721913593,-0.0002258708569745912,40.22777806043024,24.72525498147185,35.04696695809791,11.21170263306578,-0.02346442126052537
22,740,43,19,1.521237709,2100.844875,1.520408957625838,2099.492223959163,-0.0005447875563815694,-0.0006438605043775367,42.51121835135325,19.52669455668115,37.9620870919656,12.0883,12.02705881903121,-0.005066153302679915,1.520828289568206,2099.067345134392,-0.0002691357368885003,-0.0008461023880251526,42.02266689658805,20.62879039344538,37.34854270996657,11.8545734645302,-0.01933493836766122
23,740,45,14,1.522139643,2098.240166,1.525154863690047,2101.018457987796,0.00198090937576817,0.001324105806768478,45.12482629065781,14.84568007785154,40.02949363149065,12.8888,12.7149694588267,-0.01348694534582743,1.524629648742412,2099.597983162333,0.001635858939659851,0.0006471218997401697,44.39595326626073,15.9957238562649,39.60832287747436,12.55316245748435,-0.02604102340913391
24,740,46,10,1.527636084,2101.98783,1.531818172517988,2105.504606054616,0.002737620930658598,0.001673071558466852,45.91334917464143,11.6068859492951,42.47976487606348,13.579,13.27558096450602,-0.02234472608395189,1.530611302635741,2103.630733238853,0.001947596464172546,0.0007815950289556388,45.18430705183341,12.57557611029307,42.24011683787352,13.14884365257818,-0.03167805784091795
25,740,48,6,1.533146878,2101.350155,1.533703841384972,2104.548819381579,0.0003632811656630228,0.001522194848853719,50.095089360471,2.695162459057214,47.20974818047178,14.1862,14.65113267974515,0.03277358839894733,1.531519962383445,2102.250080550813,-0.001061160962397174,0.0004282606345599243,50.53501516262374,0.74105082649851,48.72393401087776,14.99234861674007,0.05682625486318176
26,740,50,2,1.534490487,2096.842209,1.535589510251957,2103.593032708542,0.0007162137929612396,0.003219519179634037,54.47290431126983,-5.08714058637185,50.61423627510202,14.7934,15.79209321751028,0.06750937698637803,1.532408585314862,2101.131297346535,-0.001356738085231066,0.002045498859249048,62.19113728548735,-21.22161773040007,59.03048044491272,18.27027431259088,0.2350287501582384
27,740,41,36,1.482404466,2069.977066,1.481340205194939,2068.181741510494,-0.0007179287633504828,-0.0008673161258619128,40.3273479509488,36.75148610275799,22.92116594629321,8.9682,8.87876785640813,-0.009972139737279439,1.482148666331203,2071.21317124624,-0.0001725572707477909,0.0005971589089287939,41.76083721830095,34.57788110473691,23.66128167696214,9.179946093335376,0.02361076841901123
28,740,44,32,1.477893791,2064.230768,1.478448234100968,2061.784020097598,0.0003751576089868577,-0.001185307350482004,41.74093149969902,35.96731398834877,22.29175451195221,9.4924,8.913020891577164,-0.06103610345358775,1.478462451178024,2062.810074428759,0.0003847774322395171,-0.0006882435788014875,42.96358381859555,34.00526228460448,23.03115389679996,9.190805343442522,-0.03177222373240469
29,740,44,28,1.492888178,2067.368925,1.489889182889865,2071.712102904277,-0.002008854483765119,0.002100823830597689,49.35904082300335,17.99993331802373,32.64102585897292,10.2656,11.75381250131673,0.1449708250191645,1.490092321292349,2072.124163551883,-0.001872783741510173,0.002300140286709078,48.64648262110821,18.81373246812636,32.53978491076543,11.65564745635919,0.1354083011571845
30,740,46,23,1.494734,2073.570842,1.494635088954074,2073.23833693291,-6.617300866000817e-05,-0.0001603538496759742,45.80967365984475,23.28333303378067,30.90699330637458,11.0661,11.02712881080308,-0.003521673326367716,1.49429409808726,2072.387743869352,-0.0002943011350111002,-0.000570560748002856,45.4655250772416,23.79261165486403,30.74186326789437,10.95724958570373,-0.009836384480193451
31,740,48,19,1.494579776,2071.572826,1.496520757821058,2072.282550259873,0.001298680640690193,0.0003426016459401429,47.24802802029647,20.934676329005,31.81729565069853,11.6733,11.36174073991872,-0.02668990431851102,1.495590478882953,2070.5737630579,0.0006762455234458394,-0.0004822726623758139,46.70485104657985,21.65136583273088,31.64378312068927,11.26828834766699,-0.03469555758294616
32,740,49,15,1.502402913,2078.04114,1.503184066648999,2076.768698326693,0.0005199361917098466,-0.0006123274697567971,47.49520094305299,17.78667159647222,34.71812746047479,12.3635,11.94973470212852,-0.03346667997504563,1.50182622034578,2074.623589595082,-0.0003838468690591086,-0.001644601898939123,46.81067387697544,18.69719462894145,34.49213149408311,11.83054634643665,-0.043107020953884
