1,1,28,34,-0.3052302429249035,5.577875165792571,-5.264448620347039,0.3078896870533861
1,2,29,30,-0.3192036389008709,5.622559285894737,-5.261655598360653,0.3224093945690968
1,3,30,26,-0.3367701550265105,5.722719638459528,-5.299386192469834,0.3406863150943436
1,4,34,18,-0.3869901364978579,6.18833978262331,-5.556680874507535,0.3931775539388256
1,5,36,13,-0.430533121543444,6.659022038559316,-5.80409351930763,0.4391047970316078
1,6,37,9,-0.4742610331529991,7.181169357776406,-6.052860285805291,0.4857457703481758
1,7,39,5,-0.5311920973587785,7.987543737297871,-6.405918814623128,0.5472260102877735
1,8,40,1,-0.6025194677466755,9.175381974290874,-6.818210891873592,0.6257864159781049
1,9,32,35,-0.30463727576747,5.718441128419812,-5.4059246401306,0.307154053907885
1,10,34,30,-0.3220967128294391,5.782227459772943,-5.408362079426458,0.325284005456417
1,11,36,26,-0.3405118934132529,5.911227783220286,-5.469018072247511,0.3444236797270244
1,12,37,22,-0.3627894270809246,6.075189758387307,-5.544503101990955,0.3676972734258582
1,13,38,18,-0.3903191790299415,6.320498202688311,-5.667851377945897,0.3965463501114876
1,14,40,14,-0.4252868778894793,6.706212171204926,-5.872799690486223,0.433393371717082
1,15,42,10,-0.4690377289026581,7.245660066629414,-6.140760692523433,0.479927398440202
1,16,43,6,-0.5230291926489833,7.975040874104154,-6.452974546246806,0.5381203577748512
1,17,45,1,-0.6144977611857247,9.537528387778568,-6.997839960544256,0.6387713905439578
1,18,37,35,-0.3069250995843907,5.897357968006549,-5.573865947788093,0.3093948467367367
1,19,38,31,-0.3201825996901156,5.911484769572676,-5.540521173318099,0.3231828686006774
1,20,40,27,-0.3376551927377794,6.021607139350766,-5.584830639999247,0.3413380237636269
1,21,41,23,-0.3591069419990902,6.166391871529102,-5.644498570841107,0.3637110761120314
1,22,43,19,-0.3863091643625468,6.426909298378865,-5.783033246211924,0.3921850170802824
1,23,45,14,-0.4295362251589722,6.88914227854365,-6.019153855828021,0.4377265085522713
1,24,46,10,-0.4734443815739175,7.410810289331721,-6.26259054473455,0.4844844678176608
1,25,48,6,-0.5303741090179696,8.224528967903099,-6.615364348726321,0.5458492421498089
1,26,50,2,-0.6044459506194896,9.503026899795962,-7.067353254823317,0.6272020675455635
1,27,41,36,-0.3056110279597404,6.068211584658681,-5.74542510038145,0.307910693746183
1,28,44,32,-0.3184234627489263,6.130280676970513,-5.75703184346099,0.3211963506709517
1,29,44,28,-0.3343988126263591,6.143997040481985,-5.712512609253914,0.3378421881017972
1,30,46,23,-0.3610947781403274,6.336111083665435,-5.79546926962996,0.3656594794139064
1,31,48,19,-0.3886716859119096,6.60033090408825,-5.932119354370961,0.3945210266899441
1,32,49,15,-0.4226532493179502,6.941072883965936,-6.096027478323037,0.4303090985519161
1,33,51,11,-0.4658868635409438,7.474784901057542,-6.356733417630026,0.4762094288195483
1,34,53,6,-0.5365730032201593,8.477666382115219,-6.780682499824144,0.5523528758315872
1,35,54,2,-0.6115248851072027,9.778294724958014,-7.211498865144176,0.6348201969299421
1,36,46,36,-0.3066157181848802,6.275423767774763,-5.941475439137712,0.3088278592878991
1,37,48,32,-0.3189536679740267,6.285666520807733,-5.902450337363927,0.3216537285677472
1,38,49,28,-0.3352352509841788,6.325806260669303,-5.879868685323992,0.3385962934976335
1,39,50,24,-0.3560494902684094,6.44319732447981,-5.912465147442028,0.3602894782784559
1,40,52,20,-0.3823592633338918,6.684521974772332,-6.032290952748583,0.3877843800753872
1,41,54,15,-0.4247335594617803,7.12779731489914,-6.249892703571684,0.4323649306044841
1,42,56,11,-0.4688179570206355,7.680319324470986,-6.51434516560217,0.4791729885044133
1,43,57,7,-0.5245119725177769,8.445762299762757,-6.829679010764826,0.5390759248808337
1,44,59,3,-0.5978254394936562,9.717338026466644,-7.279935724903952,0.619310935859525
1,45,50,37,-0.3043512712460019,6.488023673467569,-6.154309824147174,0.3063602628017386
1,46,52,33,-0.3154225989631974,6.465007013244797,-6.084452192775591,0.3178856529260412
1,47,54,28,-0.3350549073500894,6.517533678207744,-6.057216128756962,0.3383021283187513
1,48,56,24,-0.3559444134551129,6.664580080407448,-6.11309327131676,0.3600498411037944
1,49,57,20,-0.3825517153672037,6.867356922910749,-6.193216230578781,0.3878621891360152
1,50,59,16,-0.4159090586346255,7.225036170876755,-6.369667276099126,0.4229134429493757
1,51,60,12,-0.4580286048980453,7.704218211424058,-6.584834159522924,0.4675432900945863
1,52,62,7,-0.5275090105606621,8.687697001427553,-6.996968362431859,0.5421372198936072
1,53,64,3,-0.6027015949097398,10.03341851464384,-7.459181671875531,0.6244668997766676
1,54,55,37,-0.3036445769962987,6.734350924408274,-6.389130444283634,0.3055162798417362
1,55,57,33,-0.3142683309625476,6.688449684870553,-6.29559283697837,0.3165881036978098
1,56,58,29,-0.3294645570794775,6.67811746181782,-6.224125926569337,0.3324039088233696
1,57,60,25,-0.3489831865677634,6.795209072287616,-6.254852877305946,0.3527103796261948
1,58,62,20,-0.3814035973579379,7.056113316107908,-6.360853835736425,0.3865488539914281
1,59,64,16,-0.4149917614457773,7.416944574270818,-6.533613224171074,0.4218298736097199
1,60,65,12,-0.4579058627316222,7.907642074124539,-6.748079263277836,0.4672874075732565
1,61,67,8,-0.5126323391987253,8.695761522679653,-7.083496832278027,0.5258914899121252
1,62,68,4,-0.5840347579601785,9.885400205929844,-7.491073094008015,0.6036826650366893
1,63,60,38,-0.2995956086298984,7.064653024043588,-6.71636597212953,0.3011857412047844
1,64,61,34,-0.3091919572383929,6.914099719069422,-6.523504864898542,0.3112323718094544
1,65,63,29,-0.3269267428522039,6.89565224090528,-6.42810742726644,0.3296845797771288
1,66,65,25,-0.3462188829426838,6.999342376999658,-6.443426585504112,0.349750662350979
1,67,66,21,-0.371807092800991,7.162380253490025,-6.487012361543185,0.3764518944728104
1,68,68,17,-0.4035195877644948,7.487999696111578,-6.636792265418488,0.409689890895854
1,69,70,12,-0.4559688061071502,8.111759096003807,-6.914795501933418,0.4651249240099132
